config_id,seed,epoch,train_loss,train_acc,val_loss,val_acc,epoch_time
lr0.0005_bs128_dr0.0_ls0.1,43,50,0.7109,0.9963,0.7257,0.9914,31.20
lr0.0005_bs128_dr0.0_ls0.1,43,51,0.7123,0.9957,0.7268,0.9908,31.12
lr0.0005_bs128_dr0.0_ls0.1,43,52,0.7092,0.9969,0.7277,0.9902,31.09
lr0.0005_bs128_dr0.0_ls0.1,43,53,0.7081,0.9972,0.7214,0.9922,31.18
lr0.0005_bs128_dr0.0_ls0.1,43,54,0.7100,0.9966,0.7257,0.9903,31.07
lr0.0005_bs128_dr0.0_ls0.1,43,55,0.7112,0.9963,0.7226,0.9915,31.08
lr0.0005_bs128_dr0.0_ls0.1,43,56,0.7085,0.9967,0.7273,0.9903,31.10
lr0.0005_bs128_dr0.0_ls0.1,43,57,0.7094,0.9967,0.7220,0.9924,31.07
lr0.0005_bs128_dr0.0_ls0.1,43,58,0.7095,0.9964,0.7209,0.9924,31.00
lr0.0005_bs128_dr0.0_ls0.1,43,59,0.7064,0.9973,0.7232,0.9910,31.02
lr0.0005_bs128_dr0.0_ls0.1,43,60,0.7085,0.9966,0.7269,0.9905,31.07
lr0.0005_bs128_dr0.0_ls0.1,43,61,0.7082,0.9970,0.7236,0.9923,31.01
lr0.0005_bs128_dr0.0_ls0.1,43,62,0.7067,0.9973,0.7241,0.9915,31.10
lr0.0005_bs128_dr0.0_ls0.1,43,63,0.7063,0.9973,0.7203,0.9927,31.03
lr0.0005_bs128_dr0.0_ls0.1,43,64,0.7085,0.9967,0.7182,0.9928,30.98
lr0.0005_bs128_dr0.0_ls0.1,43,65,0.7067,0.9971,0.7260,0.9908,31.04
lr0.0005_bs128_dr0.0_ls0.1,43,66,0.7044,0.9979,0.7237,0.9918,31.04
lr0.0005_bs128_dr0.0_ls0.1,43,67,0.7039,0.9980,0.7187,0.9921,31.01
lr0.0005_bs128_dr0.0_ls0.1,43,68,0.7074,0.9968,0.7263,0.9907,31.04
lr0.0005_bs128_dr0.0_ls0.1,43,69,0.7050,0.9976,0.7228,0.9917,31.10
lr0.0005_bs128_dr0.0_ls0.1,43,70,0.7052,0.9974,0.7213,0.9920,31.12
lr0.0005_bs128_dr0.0_ls0.1,43,71,0.7005,0.9987,0.7116,0.9943,31.11
lr0.0005_bs128_dr0.0_ls0.1,43,72,0.6982,0.9992,0.7087,0.9951,31.10
lr0.0005_bs128_dr0.0_ls0.1,43,73,0.6984,0.9990,0.7098,0.9947,31.10
lr0.0005_bs128_dr0.0_ls0.1,43,74,0.6981,0.9992,0.7106,0.9947,31.09
lr0.0005_bs128_dr0.0_ls0.1,43,75,0.6994,0.9987,0.7131,0.9943,31.14
lr0.0005_bs128_dr0.0_ls0.1,43,76,0.6995,0.9987,0.7129,0.9942,31.14
lr0.0005_bs128_dr0.0_ls0.1,43,77,0.6982,0.9991,0.7121,0.9943,31.11
lr0.0005_bs128_dr0.0_ls0.1,43,78,0.6981,0.9990,0.7119,0.9942,31.11
lr0.0005_bs128_dr0.0_ls0.1,43,79,0.6970,0.9993,0.7091,0.9954,31.11
lr0.0005_bs128_dr0.0_ls0.1,43,80,0.6963,0.9995,0.7086,0.9950,31.12
lr0.0005_bs128_dr0.0_ls0.1,43,81,0.6961,0.9995,0.7092,0.9954,31.11
lr0.0005_bs128_dr0.0_ls0.1,43,82,0.6966,0.9994,0.7102,0.9949,31.14
lr0.0005_bs128_dr0.0_ls0.1,43,83,0.6958,0.9996,0.7078,0.9955,31.19
lr0.0005_bs128_dr0.0_ls0.1,43,84,0.6956,0.9997,0.7103,0.9948,31.15
lr0.0005_bs128_dr0.0_ls0.1,43,85,0.6959,0.9995,0.7081,0.9949,31.23
lr0.0005_bs128_dr0.0_ls0.1,43,86,0.6954,0.9997,0.7102,0.9946,31.26
lr0.0005_bs128_dr0.0_ls0.1,43,87,0.6957,0.9996,0.7075,0.9953,31.25
lr0.0005_bs128_dr0.0_ls0.1,43,88,0.6957,0.9996,0.7093,0.9950,31.16
lr0.0005_bs128_dr0.0_ls0.1,43,89,0.6954,0.9996,0.7100,0.9948,31.25
lr0.0005_bs128_dr0.0_ls0.1,43,90,0.6952,0.9997,0.7087,0.9953,31.30
lr0.0005_bs128_dr0.0_ls0.1,43,91,0.6952,0.9997,0.7075,0.9956,31.26
lr0.0005_bs128_dr0.0_ls0.1,43,92,0.6955,0.9996,0.7107,0.9948,31.24
lr0.0005_bs128_dr0.0_ls0.1,43,93,0.6955,0.9996,0.7092,0.9948,31.26
lr0.0005_bs128_dr0.0_ls0.1,43,94,0.6949,0.9997,0.7074,0.9951,31.30
lr0.0005_bs128_dr0.0_ls0.1,43,95,0.6947,0.9998,0.7090,0.9956,31.25
lr0.0005_bs128_dr0.0_ls0.1,43,96,0.6947,0.9997,0.7094,0.9949,31.28
lr0.0005_bs128_dr0.0_ls0.1,43,97,0.6946,0.9998,0.7081,0.9958,31.30
lr0.0005_bs128_dr0.0_ls0.1,43,98,0.6947,0.9998,0.7074,0.9953,31.18
lr0.0005_bs128_dr0.0_ls0.1,43,99,0.6945,0.9999,0.7085,0.9951,31.18
lr0.0005_bs128_dr0.0_ls0.1,43,100,0.6945,0.9998,0.7078,0.9951,31.27
lr0.0005_bs128_dr0.0_ls0.1,44,1,3.7734,0.3769,1.7994,0.6752,31.50
lr0.0005_bs128_dr0.0_ls0.1,44,2,1.3604,0.8238,1.2849,0.8409,31.55
lr0.0005_bs128_dr0.0_ls0.1,44,3,1.0409,0.9267,1.0157,0.9285,31.52
lr0.0005_bs128_dr0.0_ls0.1,44,4,0.9272,0.9572,0.8922,0.9650,31.54
lr0.0005_bs128_dr0.0_ls0.1,44,5,0.8832,0.9672,0.9088,0.9583,31.54
lr0.0005_bs128_dr0.0_ls0.1,44,6,0.8516,0.9743,0.8628,0.9684,31.50
lr0.0005_bs128_dr0.0_ls0.1,44,7,0.8302,0.9777,0.8766,0.9622,31.45
lr0.0005_bs128_dr0.0_ls0.1,44,8,0.8129,0.9813,0.8312,0.9753,31.49
lr0.0005_bs128_dr0.0_ls0.1,44,9,0.8024,0.9825,0.8074,0.9814,31.52
lr0.0005_bs128_dr0.0_ls0.1,44,10,0.7909,0.9849,0.8311,0.9725,31.49
lr0.0005_bs128_dr0.0_ls0.1,44,11,0.7838,0.9857,0.8091,0.9783,31.44
lr0.0005_bs128_dr0.0_ls0.1,44,12,0.7778,0.9862,0.8066,0.9771,31.38
lr0.0005_bs128_dr0.0_ls0.1,44,13,0.7724,0.9872,0.8024,0.9789,31.45
lr0.0005_bs128_dr0.0_ls0.1,44,14,0.7667,0.9880,0.7872,0.9825,31.41
lr0.0005_bs128_dr0.0_ls0.1,44,15,0.7617,0.9886,0.7811,0.9816,31.37
lr0.0005_bs128_dr0.0_ls0.1,44,16,0.7543,0.9907,0.7921,0.9768,31.46
lr0.0005_bs128_dr0.0_ls0.1,44,17,0.7539,0.9895,0.7764,0.9828,31.41
lr0.0005_bs128_dr0.0_ls0.1,44,18,0.7500,0.9904,0.7746,0.9821,31.36
lr0.0005_bs128_dr0.0_ls0.1,44,19,0.7474,0.9907,0.7654,0.9837,31.29
lr0.0005_bs128_dr0.0_ls0.1,44,20,0.7458,0.9907,0.7522,0.9878,31.29
lr0.0005_bs128_dr0.0_ls0.1,44,21,0.7405,0.9918,0.7475,0.9874,31.29
lr0.0005_bs128_dr0.0_ls0.1,44,22,0.7362,0.9929,0.7556,0.9860,31.31
lr0.0005_bs128_dr0.0_ls0.1,44,23,0.7365,0.9923,0.7624,0.9843,31.26
lr0.0005_bs128_dr0.0_ls0.1,44,24,0.7361,0.9927,0.7466,0.9879,31.26
lr0.0005_bs128_dr0.0_ls0.1,44,25,0.7325,0.9932,0.7504,0.9871,31.25
lr0.0005_bs128_dr0.0_ls0.1,44,26,0.7311,0.9932,0.7433,0.9875,31.22
lr0.0005_bs128_dr0.0_ls0.1,44,27,0.7286,0.9940,0.7534,0.9867,31.28
lr0.0005_bs128_dr0.0_ls0.1,44,28,0.7284,0.9939,0.7349,0.9907,31.25
lr0.0005_bs128_dr0.0_ls0.1,44,29,0.7258,0.9942,0.7362,0.9903,31.26
lr0.0005_bs128_dr0.0_ls0.1,44,30,0.7263,0.9940,0.7334,0.9901,31.27
lr0.0005_bs128_dr0.0_ls0.1,44,31,0.7248,0.9942,0.7383,0.9884,31.19
lr0.0005_bs128_dr0.0_ls0.1,44,32,0.7229,0.9948,0.7403,0.9889,31.23
lr0.0005_bs128_dr0.0_ls0.1,44,33,0.7229,0.9945,0.7357,0.9902,31.21
lr0.0005_bs128_dr0.0_ls0.1,44,34,0.7238,0.9941,0.7308,0.9906,31.34
lr0.0005_bs128_dr0.0_ls0.1,44,35,0.7196,0.9951,0.7414,0.9880,31.28
lr0.0005_bs128_dr0.0_ls0.1,44,36,0.7180,0.9955,0.7341,0.9896,31.24
lr0.0005_bs128_dr0.0_ls0.1,44,37,0.7179,0.9956,0.7283,0.9907,31.25
lr0.0005_bs128_dr0.0_ls0.1,44,38,0.7177,0.9955,0.7365,0.9874,31.27
lr0.0005_bs128_dr0.0_ls0.1,44,39,0.7179,0.9954,0.7567,0.9829,31.33
lr0.0005_bs128_dr0.0_ls0.1,44,40,0.7180,0.9951,0.7318,0.9910,31.24
lr0.0005_bs128_dr0.0_ls0.1,44,41,0.7174,0.9951,0.7252,0.9917,31.22
lr0.0005_bs128_dr0.0_ls0.1,44,42,0.7158,0.9956,0.7316,0.9899,31.32
lr0.0005_bs128_dr0.0_ls0.1,44,43,0.7154,0.9957,0.7304,0.9890,31.21
lr0.0005_bs128_dr0.0_ls0.1,44,44,0.7135,0.9962,0.7347,0.9894,31.32
lr0.0005_bs128_dr0.0_ls0.1,44,45,0.7141,0.9959,0.7315,0.9896,31.31
lr0.0005_bs128_dr0.0_ls0.1,44,46,0.7110,0.9968,0.7243,0.9918,31.27
lr0.0005_bs128_dr0.0_ls0.1,44,47,0.7111,0.9966,0.7255,0.9916,31.31
lr0.0005_bs128_dr0.0_ls0.1,44,48,0.7143,0.9958,0.7283,0.9911,31.33
lr0.0005_bs128_dr0.0_ls0.1,44,49,0.7126,0.9963,0.7217,0.9926,31.34
lr0.0005_bs128_dr0.0_ls0.1,44,50,0.7101,0.9969,0.7204,0.9927,31.33
lr0.0005_bs128_dr0.0_ls0.1,44,51,0.7104,0.9966,0.7227,0.9924,31.19
lr0.0005_bs128_dr0.0_ls0.1,44,52,0.7093,0.9970,0.7274,0.9903,31.29
lr0.0005_bs128_dr0.0_ls0.1,44,53,0.7122,0.9959,0.7268,0.9913,31.21
lr0.0005_bs128_dr0.0_ls0.1,44,54,0.7080,0.9974,0.7178,0.9928,31.28
lr0.0005_bs128_dr0.0_ls0.1,44,55,0.7085,0.9971,0.7176,0.9930,31.39
lr0.0005_bs128_dr0.0_ls0.1,44,56,0.7101,0.9967,0.7239,0.9912,31.37
lr0.0005_bs128_dr0.0_ls0.1,44,57,0.7094,0.9969,0.7215,0.9925,31.32
lr0.0005_bs128_dr0.0_ls0.1,44,58,0.7084,0.9969,0.7352,0.9888,31.31
lr0.0005_bs128_dr0.0_ls0.1,44,59,0.7077,0.9973,0.7165,0.9930,31.31
lr0.0005_bs128_dr0.0_ls0.1,44,60,0.7063,0.9974,0.7221,0.9924,31.31
lr0.0005_bs128_dr0.0_ls0.1,44,61,0.7081,0.9971,0.7166,0.9939,31.34
lr0.0005_bs128_dr0.0_ls0.1,44,62,0.7067,0.9972,0.7213,0.9922,31.33
lr0.0005_bs128_dr0.0_ls0.1,44,63,0.7049,0.9979,0.7176,0.9937,31.32
lr0.0005_bs128_dr0.0_ls0.1,44,64,0.7058,0.9976,0.7218,0.9923,31.40
lr0.0005_bs128_dr0.0_ls0.1,44,65,0.7076,0.9970,0.7238,0.9910,31.37
lr0.0005_bs128_dr0.0_ls0.1,44,66,0.7006,0.9987,0.7128,0.9936,31.34
lr0.0005_bs128_dr0.0_ls0.1,44,67,0.6992,0.9990,0.7125,0.9944,31.31
lr0.0005_bs128_dr0.0_ls0.1,44,68,0.6993,0.9990,0.7124,0.9945,31.31
lr0.0005_bs128_dr0.0_ls0.1,44,69,0.6982,0.9993,0.7182,0.9919,31.29
lr0.0005_bs128_dr0.0_ls0.1,44,70,0.6989,0.9992,0.7116,0.9940,31.21
lr0.0005_bs128_dr0.0_ls0.1,44,71,0.6993,0.9988,0.7133,0.9936,31.31
lr0.0005_bs128_dr0.0_ls0.1,44,72,0.6994,0.9987,0.7138,0.9937,31.23
lr0.0005_bs128_dr0.0_ls0.1,44,73,0.6991,0.9989,0.7119,0.9944,31.18
lr0.0005_bs128_dr0.0_ls0.1,44,74,0.6990,0.9989,0.7132,0.9940,31.23
lr0.0005_bs128_dr0.0_ls0.1,44,75,0.6986,0.9991,0.7138,0.9937,31.24
lr0.0005_bs128_dr0.0_ls0.1,44,76,0.6993,0.9987,0.7147,0.9933,31.29
lr0.0005_bs128_dr0.0_ls0.1,44,77,0.6969,0.9994,0.7107,0.9942,31.26
lr0.0005_bs128_dr0.0_ls0.1,44,78,0.6962,0.9996,0.7079,0.9956,31.25
lr0.0005_bs128_dr0.0_ls0.1,44,79,0.6962,0.9996,0.7124,0.9940,31.18
lr0.0005_bs128_dr0.0_ls0.1,44,80,0.6964,0.9995,0.7087,0.9951,31.26
lr0.0005_bs128_dr0.0_ls0.1,44,81,0.6958,0.9997,0.7070,0.9958,31.20
lr0.0005_bs128_dr0.0_ls0.1,44,82,0.6961,0.9996,0.7089,0.9949,31.16
lr0.0005_bs128_dr0.0_ls0.1,44,83,0.6959,0.9996,0.7090,0.9949,31.03
lr0.0005_bs128_dr0.0_ls0.1,44,84,0.6957,0.9996,0.7084,0.9951,31.15
lr0.0005_bs128_dr0.0_ls0.1,44,85,0.6958,0.9996,0.7095,0.9947,31.12
lr0.0005_bs128_dr0.0_ls0.1,44,86,0.6956,0.9996,0.7092,0.9947,31.02
lr0.0005_bs128_dr0.0_ls0.1,44,87,0.6958,0.9995,0.7102,0.9949,31.07
lr0.0005_bs128_dr0.0_ls0.1,44,88,0.6952,0.9996,0.7080,0.9949,31.08
lr0.0005_bs128_dr0.0_ls0.1,44,89,0.6949,0.9998,0.7086,0.9951,31.10
lr0.0005_bs128_dr0.0_ls0.1,44,90,0.6947,0.9998,0.7056,0.9959,31.17
lr0.0005_bs128_dr0.0_ls0.1,44,91,0.6948,0.9998,0.7077,0.9953,31.10
lr0.0005_bs128_dr0.0_ls0.1,44,92,0.6950,0.9997,0.7070,0.9954,31.05
lr0.0005_bs128_dr0.0_ls0.1,44,93,0.6947,0.9998,0.7072,0.9957,31.06
lr0.0005_bs128_dr0.0_ls0.1,44,94,0.6946,0.9999,0.7085,0.9953,31.07
lr0.0005_bs128_dr0.0_ls0.1,44,95,0.6945,0.9999,0.7064,0.9958,31.13
lr0.0005_bs128_dr0.0_ls0.1,44,96,0.6944,0.9999,0.7073,0.9953,31.24
lr0.0005_bs128_dr0.0_ls0.1,44,97,0.6944,0.9999,0.7059,0.9956,31.12
lr0.0005_bs128_dr0.0_ls0.1,44,98,0.6944,0.9998,0.7068,0.9956,31.14
lr0.0005_bs128_dr0.0_ls0.1,44,99,0.6944,0.9999,0.7056,0.9957,31.21
lr0.0005_bs128_dr0.0_ls0.1,44,100,0.6943,0.9999,0.7060,0.9963,31.15
